pair_id,sample_id,source_id,question,answer,label,generator,source,target_char_count,dataset_role
PAIR-000166,SAMPLE-000991,4819,六人团是指哪几位作曲家？,指二十世纪前期法国六位作曲家，即奥里克、迪雷、奥涅格、米约、普朗克、塔勒费尔。,0,human,nlpcc_dbqa,39,train
PAIR-000982,SAMPLE-005887,7575,风湿热是由什么引发的会怎样呢？ 本人53岁，最近随着年龄的增加，最近总是腿疼，之前去过免疫科看过，但是效果不大，中西药都吃过了，尤其是天气变化就会不舒服，请问风湿热是由什么引发的会怎样呢？,风湿热是临床上二尖瓣狭窄最常见的病因，是急性风湿热引起心肌炎后遗留的瓣膜病为主的心脏病，为慢性风湿性心脏病。其中累及二尖瓣的占95%到98%，其中单纯二尖瓣病变占70%到80%，二尖瓣合并主动脉病变占20%到30%，多于二尖瓣或者主动脉瓣病变和病损。近年来由于加强了对风湿热的防治，风湿性心脏瓣膜病的发病率也是明显的下降了，如果怀疑自己有风湿热的情况，可以去医院的心内科或者心外科就诊，在医生的指导下服用药物治疗可以借助影像学检查来确诊。,0,human,medicine,219,train
PAIR-000050,SAMPLE-000295,4898,上海师范大学附属外国语中学在哪一年改为现在的名字？,1998年 学校进行转制试点，托交上海师范大学管理，挂牌上海师范大学附属外国语中学，并开始招收初中预备年级学生；,0,human,nlpcc_dbqa,56,train
PAIR-000734,SAMPLE-004399,8376,某国资公司欠我公司巨款，法院判决已生效，但该公司无财产可执行，现在也就是空壳公司，政府有连带偿还责任吗,你好。律师建议：1、如果国资公司没有财产可以执行，你要当面与律师商谈，是否可以变更被执行人；2、看国资公司的投资人是谁，确定执行的替代人，你的案子才可以重新执行。需要进一步的法律帮助，你最好与律师面谈。,0,human,law,101,train
PAIR-000229,SAMPLE-001369,2448,吃什么可以增加记忆力?除了之类的其他东西 吃什么可以增加记忆力?除了饭菜之类的其他东西,常吃核桃等干果、魚虾等海产品。深海魚油，有益脑健康。脑磷脂、卵磷脂亦利补脑！,0,human,open_questions,38,train
PAIR-000300,SAMPLE-001795,8818,女友和前男友发生过性关系，我心里很别扭怎么办？,你可以去找个处女嘛！反正如果你现在去找处女，你未来的处女女友会和你此刻的心情一样。咋办？要不不是处女处男都别结婚了。那样就没那么多矛盾了。,0,human,psychology,69,train
PAIR-000253,SAMPLE-001513,3309,哲学家柏拉图有个弟弟是吗？据说叫柏拉撑，也是个哲学家，谁能介绍下？,青青子衿 悠悠我心,0,human,open_questions,9,train
PAIR-000866,SAMPLE-005191,7580,肝癌，肝硬化失代偿期，如何治疗？ 肝癌，肝硬化失代偿期,你描述的是肝癌，一般肝癌早期可以手术病肝叶部分切除及网膜周围淋巴结清扫，或者硬化介入术，术后抗感染，化疗放疗，配合中药大柴胡汤，十全大补汤调理，定期复查肝功能，5年存活率有待提高，术后输白蛋白，脂肪乳和输血，补充营养，如鱼汤，肉汤蔬菜，戒酒滥用药，加强锻炼,0,human,medicine,128,train
PAIR-000876,SAMPLE-005251,9111,脾气暴躁易怒，忍不住打骂孩子，很想改变怎么办？,我想第一步是你怎样快乐起来，因为与其说教孩子，倒不如说是你们家平时营造的环境以及你和你老公的为人处事方法在塑造孩子。试想，如果一个母亲整天自己做事拖拖拉拉，却要求孩子要干净利落，你觉得孩子会听么？他会想“你自己都这样，凭什么要求我那么好”。即使有的孩子被迫“懂事早”，那只是他被不断的灌输怎样是正确的，并且他也没能力，没胆量做不对的事情，这样的孩子是可怜的。很多都会内向，忧郁，遇事不敢反抗。你的孩子现在还小，补救应该来得及。你要多去寻找快乐，让自己变成自己喜欢的样子，在对孩子加以适当的引导，他会以你为榜样，自然会变好。,0,human,psychology,261,train
PAIR-000682,SAMPLE-004090,7161,手足口病的护理需要注意什么？ 手足口病的护理需要有留意什么？,手足口病护理需隔离患儿至症状消退，勤洗手并消毒玩具衣物。饮食宜清淡流质，避免过热酸辣刺激，多饮温水防脱水。观察体温及精神状态，高热时物理降温，必要时遵医嘱用药。若出现惊跳、呕吐或呼吸急促，立即就医。保持皮肤清洁，剪短指甲防抓破疱疹，疱疹破溃处涂碘伏防感染。注意口腔护理，餐后温水漱口，缓解疼痛。,1,DeepSeek,medicine,123,train
PAIR-000171,SAMPLE-001021,7468,关键时刻硬不起来什么原因 关键时刻硬不起来什么原因，自己在被窝摸摸就硬了,穴位是中国医学史最伟大的发明，通过刺激穴位可以治疗我们许多疾病。为什么刺激穴位治疗疾病？到现在，有很多医学家都正在研究，但没有研究出来的一门神奇的医学，下面是治疗阳痿的几个穴位，及刺激的方法：1、刺激关元、中极穴采取平补平泻手法，患者感觉有向阴部放散的冲击感为佳。内关、神门、太溪、安眠点（手穴）为配穴，可治疗阳痿等。2、耳针疗法也有一定疗效，耳针可取肾、精宫、神门、内分泌等穴，每次选用2～3穴，可以治疗阳痿等。3、刺激足少阴肾经的穴位和督任二脉的穴位，比如肾俞、关元、气海、涌泉、三阴交、命门。一般每日或隔日1次，每次30分钟，以上穴位可轮流应用，10～14次为1疗程，治疗早泄、阳痿的穴位。4、加减法有：下焦湿热配三阴交、足三里、阴陵泉；肾虚配肾俞、命门穴；肝郁配期门、三阴交穴；心气虚配内关、神门穴。实证用泻法，虚证用补法，可以治疗阳痿等。,0,human,medicine,374,train
PAIR-000863,SAMPLE-005178,8253,肚子疼去医院手术前诊断为卵巢囊肿，开刀后发现不是后在开刀处缝合后，转院到另一家医院后，顺利做了小肠坏死的切除手术.算是医疗事故吗？,如果在手术过程中出现了医疗失误，导致了需要进行另一次手术的情况，那么这可能是一个医疗事故。但是要判断是否是医疗事故，需要进一步了解具体的情况。医疗事故是指在医疗活动过程中，由于医务人员的严重失误或者医疗设施设备的故障等原因，导致患者身体损害或死亡的事件。在判断是否是医疗事故时，需要考虑的因素包括：是否存在医务人员的严重失误：如果在手术过程中医生没有按照正常的医疗标准进行操作，导致了手术失败，那么这可能是一个医疗事故。是否存在医疗设施设备的故障：如果医院的医疗设备出现故障，导致了手术不能顺利进行，那么这也可能是一个医疗事故。是否导致了患者的身体损害或死亡：如果由于医疗事故导致患者身体损害或死亡，那么这显然是一个医疗事故。因此，如果您在手术过程中遇到了上述情况，建议您向当地卫生部门或者医疗监督机构报,1,GPT初始,law,352,train
PAIR-000060,SAMPLE-000355,9292,与长辈相处的更好方法?,"很开心看到你已经在考虑学习改变行为方式，这个是一个值得庆贺的开始，给你加油。多么 痛的领悟，才换来一个有价值的自我发现，然而从发现到突破是一个漫长的过程，但是这路上，并不孤单。其实，内心中形成的错误信念根深蒂固地影响着我们的行为，所以我想当你下定的决心去活出一个真实的自我，你会不断发现你内在的力量（不一定是普罗大众眼中的那种强大），其实我喜欢的一句话”without fear there is no courage"". 所以我看到楼下一位留言让你思考“如果。。。你内心的感受是什么”，非常欣慰。和长辈相处的更好方法挺多，敢于拒绝他们的过度保护，能够对他们的建议说NO，就是一个，所以与其问和长辈相处，倒不妨考虑一下如何更好地接纳自我，并与之相处。推荐给你一个学习资源：发展心理学。-------一个挣扎在原生家庭里的同路人。",0,human,psychology,364,train
PAIR-000993,SAMPLE-005953,6248,马锦明慈善基金马可宾纪念中学初中级的学生为什么不能在校外吃午饭？,为增加学生对学校的归属感，中一至中三（初中级）学生不可外出午膳。,0,human,nlpcc_dbqa,32,train
PAIR-000205,SAMPLE-001228,6856,南*首套房全款够买的，能全款买第二套房吗？,可以，全款购房不限套数。,1,DeepSeek,finance,9,train
PAIR-000791,SAMPLE-004741,5920,玉川产业集聚区管委会是什么时候成立的？,玉川产业集聚区管委会2007年3月成立，负责集聚区规划、建设和管理等工作，具有县级经济管理权限。,0,human,nlpcc_dbqa,48,train
PAIR-000538,SAMPLE-003228,1168,我有一个计算机相关的问题，请用中文回答，什么是 主存储器,主存储器，又称为主内存或内存，是计算机系统中用于存储程序和数据的部件。主存储器是由多个内存单元组成的，每个内存单元都有一个唯一的地址，计算机可以通过这些地址来读写内存单元中的数据。主存储器的容量一般比较小，通常只有几十或几百兆字节，但是它的速度很快，比较贵，因此在计算机系统中扮演着重要的角色。主存储器的数据在计算机关机之后就会消失，因此一般会和硬盘配合使用，将重要的数据保存到硬盘上。,1,GPT初始,baike,193,train
PAIR-000432,SAMPLE-002587,7922,怎么样预防肺癌这种疾病 我有个高中同学上个月因为的了肺癌去世了年仅39岁，他的过世给我们老同学的牵动很大，39本来应该是事业家庭大成的时候却得了这种病，所以我想知道怎么样预防工作肺癌？,其中抽烟是重要的致癌物因素，因此劝说抽烟对肺癌的预防工作有积极意义。同时注意职业防御。患者面对肺癌影响，我们应当及时实行对症救治原则，不要避忌就诊，如果肺癌久治不愈，那么就要及时变更治疗方案。控制吸烟是首要措施。饮食预防与化学预防，多吃绿叶蔬菜和番茄对肺癌的防护作用非常突出。多服维生素A和胡萝卜素以预防肺癌。,0,human,medicine,155,train
